#{"t_start": 1698245975.881836, "env_id": "None"}
r,l,t
1.0,10,3.647115
6.0,5,3.649795
3.0,8,3.654055
-3.0,9,3.658821
-1.0,7,3.662579
2.0,9,3.667082
4.0,7,3.670836
5.0,6,3.674067
-3.0,14,3.681303
-2.0,8,3.685558
-2.0,8,3.689674
-2.0,8,3.693816
0.0,6,3.697099
1.0,10,3.702249
-1.0,7,3.705995
4.0,7,3.709623
-3.0,9,3.714372
4.0,7,3.717967
1.0,10,3.723206
-1.0,7,3.726912
0.0,6,3.72994
-2.0,8,3.734052
2.0,9,3.738576
-1.0,7,3.74228
5.0,6,3.745512
0.0,6,3.748701
-2.0,8,3.752763
5.0,6,3.755825
2.0,9,3.760339
4.0,7,3.764057
-4.0,10,3.769177
0.0,6,3.77225
0.0,6,3.775338
3.0,8,3.779522
0.0,6,3.782605
-1.0,7,3.786104
6.0,5,3.788623
7.0,4,3.790786
-1.0,7,3.794411
1.0,5,3.796948
-4.0,10,3.802172
-5.0,11,3.807769
2.0,4,3.809858
-4.0,10,3.815036
3.0,8,3.819042
-2.0,8,3.823326
-6.0,12,3.829421
5.0,6,3.832562
5.0,6,3.835795
1.0,10,3.841017
5.0,6,3.844188
4.0,7,3.847913
-3.0,9,3.852717
-4.0,10,3.857869
2.0,9,3.862587
1.0,5,3.865305
-3.0,9,3.869969
-3.0,9,3.874539
1.0,5,3.877122
0.0,6,3.88022
2.0,9,3.884889
-2.0,8,3.889402
4.0,7,3.89303
7.0,4,3.895225
-1.0,7,3.898985
-4.0,10,3.904549
3.0,8,3.909062
-7.0,13,3.918205
-2.0,8,3.923723
-4.0,10,3.928561
0.0,6,3.931578
0.0,6,3.934611
8.0,3,3.936179
5.0,6,3.93928
-1.0,7,3.942838
-2.0,8,3.946747
-5.0,11,3.952265
7.0,4,3.954233
3.0,8,3.958281
1.0,5,3.960816
0.0,6,3.963813
1.0,10,3.968605
3.0,8,3.972599
-1.0,7,3.976109
4.0,7,3.979519
2.0,9,3.984018
2.0,4,3.986134
-2.0,8,3.990164
0.0,6,3.993127
-1.0,7,3.996545
0.0,6,3.999511
3.0,8,4.003375
-1.0,12,4.009211
3.0,8,4.013229
-1.0,7,4.016811
-1.0,7,4.020265
9.0,2,4.0213
-1.0,7,4.024976
-2.0,8,4.028909
5.0,6,4.031839
2.0,9,4.036529
-4.0,10,4.041508
0.0,6,4.044491
1.0,10,4.049504
-1.0,7,4.05308
-3.0,9,4.057577
-4.0,10,4.062505
-2.0,8,4.066448
-1.0,7,4.069881
-7.0,13,4.076201
-2.0,8,4.080119
6.0,5,4.082594
0.0,6,4.085672
1.0,10,4.090522
-1.0,7,4.094132
-4.0,10,4.099058
3.0,8,4.103151
2.0,9,4.107772
-1.0,7,4.111351
-4.0,10,4.11622
0.0,6,4.119209
-4.0,10,4.124068
-3.0,9,4.128386
-15.0,21,4.138679
-2.0,8,4.142655
0.0,11,4.148074
-3.0,9,4.152647
6.0,5,4.155158
-2.0,8,4.159206
0.0,6,4.162451
5.0,6,4.165389
-4.0,10,4.17057
-4.0,10,4.175514
-1.0,7,4.179033
-4.0,10,4.183926
3.0,8,4.187897
4.0,7,4.191513
-3.0,9,4.19615
-1.0,7,4.199677
-1.0,7,4.203107
-2.0,8,4.207029
0.0,6,4.209999
-2.0,8,4.213916
0.0,6,4.216827
-3.0,9,4.221178
-2.0,8,4.225531
1.0,10,4.230453
3.0,8,4.234474
5.0,6,4.237562
-3.0,9,4.242117
5.0,6,4.245127
2.0,9,4.25012
5.0,6,4.253212
6.0,5,4.255847
-4.0,10,4.260819
0.0,11,4.266121
-2.0,8,4.270276
-3.0,9,4.274672
2.0,9,4.279019
0.0,11,4.284409
-1.0,7,4.28799
0.0,6,4.290929
-1.0,7,4.294343
-1.0,7,4.297753
-8.0,14,4.304502
-2.0,8,4.308384
5.0,6,4.3113
-4.0,10,4.316293
-1.0,7,4.319776
0.0,6,4.322718
2.0,9,4.327099
2.0,9,4.331603
1.0,10,4.336646
-3.0,9,4.341151
0.0,6,4.344083
-2.0,8,4.348045
2.0,9,4.352402
-1.0,12,4.358405
5.0,6,4.361427
2.0,9,4.36599
-1.0,7,4.369741
6.0,5,4.37233
-2.0,8,4.376443
-4.0,10,4.38124
3.0,8,4.385351
0.0,6,4.388643
0.0,6,4.391589
-1.0,7,4.39508
-1.0,7,4.398495
-4.0,10,4.403652
2.0,4,4.40565
-2.0,8,4.409768
-3.0,9,4.414207
1.0,5,4.416786
3.0,8,4.420878
4.0,7,4.424448
0.0,6,4.427536
-4.0,10,4.432387
-1.0,7,4.435821
-4.0,10,4.440736
-3.0,9,4.445145
1.0,10,4.450119
0.0,6,4.45318
6.0,5,4.455688
0.0,6,4.458753
-1.0,7,4.462151
-3.0,9,4.46651
-4.0,10,4.471452
1.0,5,4.474324
-3.0,9,4.478892
0.0,6,4.481989
9.0,2,4.483082
2.0,9,4.487837
0.0,6,4.491069
7.0,4,4.493216
7.0,4,4.495487
7.0,4,4.49803
1.0,5,4.500641
-5.0,11,4.506132
-2.0,8,4.510239
-2.0,8,4.514289
6.0,5,4.51682
-1.0,7,4.520451
8.0,3,4.522009
1.0,10,4.527175
-1.0,7,4.530789
-2.0,8,4.534867
0.0,6,4.537933
6.0,5,4.540487
1.0,5,4.543169
3.0,8,4.547145
-4.0,10,4.552311
-3.0,9,4.556906
0.0,6,4.559918
-1.0,7,4.563474
-4.0,10,4.568454
-2.0,8,4.572495
2.0,4,4.57465
-3.0,9,4.579205
7.0,4,4.581243
-4.0,10,4.586425
-4.0,10,4.59191
0.0,6,4.594929
-9.0,15,4.602508
0.0,6,4.605562
-1.0,7,4.609135
-6.0,12,4.615164
5.0,6,4.61817
5.0,6,4.621371
5.0,6,4.624548
4.0,7,4.628208
8.0,3,4.629908
-3.0,9,4.634549
4.0,7,4.638081
6.0,5,4.640752
-2.0,8,4.644987
-1.0,7,4.6486
-10.0,16,4.656598
0.0,6,4.659639
-1.0,7,4.663192
-3.0,9,4.667684
-5.0,11,4.673248
1.0,5,4.675857
-1.0,7,4.67937
